dataset,epsilon,synthetic_id,source_state_id,source_dataset,source_split,source_class,source_g,augmentation_method,generator,operator,perturbation_strength,random_seed,norm,purity,source_fidelity,nearest_train_fidelity,nearest_same_class_train_fidelity,nearest_other_class_train_fidelity,energy,source_energy,energy_drift,energy_drift_absolute,magnetization_x,magnetization_z2,magnetization_x_drift,magnetization_z2_drift,accepted
random,0.8,syn-81a2c898cb44b24f,class-0-00046,random,train,0,0.6265761910988407,state_local_physics,spectral_norm_normalized,field,-0.8,37004,1.0,1.0,0.8384869914621531,0.8384869914621531,0.8384869914621531,0.7817102923014602,-3.2081320011164025,-3.6921976373813252,0.4840656362649227,0.4840656362649227,0.5841309914068789,0.6587398445211672,0.0,-0.09990637368105015,True
random,0.0,syn-63b0d32507ea5072,class-0-00046,random,train,0,0.6265761910988407,state_local_physics,spectral_norm_normalized,interaction,0.0,37100,1.0,1.0,1.0,1.0,1.0,0.8808210406070138,-3.6921976373813252,-3.6921976373813252,0.0,0.0,0.5841309914068789,0.7586462182022173,0.0,0.0,True
random,0.1,syn-12cbd58eb9d35a41,class-0-00046,random,train,0,0.6265761910988407,state_local_physics,spectral_norm_normalized,interaction,-0.1,37101,1.0000000000000004,1.0000000000000009,0.998107826462464,0.998107826462464,0.998107826462464,0.8785131030857392,-3.686634059792458,-3.6921976373813252,0.0055635775888673855,0.0055635775888673855,0.5819111585805185,0.7586462182022176,-0.0022198328263604017,2.220446049250313e-16,True
random,0.2,syn-8698fa0fe69a9b49,class-0-00046,random,train,0,0.6265761910988407,state_local_physics,spectral_norm_normalized,interaction,-0.2,37102,1.0000000000000002,1.0000000000000004,0.9924594808138845,0.9924594808138847,0.9924594808138847,0.8716264191054393,-3.6700173890898364,-3.6921976373813252,0.02218024829148879,0.02218024829148879,0.5752812104039529,0.7586462182022174,-0.008849781002925994,1.1102230246251565e-16,True
random,0.4,syn-6c8da536f4166172,class-0-00046,random,train,0,0.6265761910988407,state_local_physics,spectral_norm_normalized,interaction,0.4,37103,1.0000000000000002,1.0000000000000004,0.9702836180204606,0.9705920052884196,0.9705920052884196,0.8446294600239737,-3.6046520183465254,-3.6921976373813252,0.08754561903479985,0.08754561903479985,0.5492008343571555,0.7586462182022174,-0.034930157049723354,1.1102230246251565e-16,True
random,0.8,syn-a95e7cdbf7b9b830,class-0-00046,random,train,0,0.6265761910988407,state_local_physics,spectral_norm_normalized,interaction,-0.8,37104,1.0,1.0,0.8879493533826716,0.8896170554827795,0.8896170554827795,0.7450028054002431,-3.3602174488957934,-3.6921976373813252,0.3319801884855318,0.3319801884855318,0.45167296267803,0.7586462182022174,-0.13245802872884888,1.1102230246251565e-16,True
random,0.0,syn-6bcf232ec571a323,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,field,0.0,47000,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999993,0.9999999999999993,0.5221072283279717,-3.065813116547379,-3.065813116547379,0.0,0.0,0.16403882273487674,0.9781431403796608,0.0,0.0,True
random,0.1,syn-55b4d28dfe4af58b,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,field,0.1,47001,0.9999999999999994,0.9999999999999989,0.9973030694204007,0.9973030694204005,0.9973030694204005,0.5207239649935531,-3.0580685243625374,-3.065813116547379,0.007744592184841803,0.007744592184841803,0.1640388227348768,0.9762541099620053,5.551115123125783e-17,-0.001889030417655424,True
random,0.2,syn-1e6f9a1f47e81b55,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,field,-0.2,47002,0.9999999999999992,0.9999999999999984,0.9892574735351507,0.9892574735351507,0.9892574735351507,0.516593277224793,-3.034912129213103,-3.065813116547379,0.030900987334276042,0.030900987334276042,0.16403882273487674,0.9706058932765432,0.0,-0.007537247103117539,True
random,0.4,syn-f02fdc8f1dedc010,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,field,-0.4,47003,0.9999999999999993,0.9999999999999987,0.9577436356817545,0.9577436356817545,0.9577436356817545,0.5003538608316862,-2.943441092061591,-3.065813116547379,0.12237202448578799,0.12237202448578799,0.16403882273487674,0.948294638224035,0.0,-0.029848502155625734,True
random,0.8,syn-db5419464a86c48b,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,field,0.8,47004,0.9999999999999994,0.9999999999999989,0.8418162604365139,0.8418162604365141,0.8418162604365141,0.43973500887078293,-2.5956448705537554,-3.065813116547379,0.47016824599362383,0.47016824599362383,0.16403882273487685,0.8634615539384949,1.1102230246251565e-16,-0.11468158644116588,True
random,0.0,syn-e07a452c94f105e1,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,interaction,0.0,47100,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999993,0.9999999999999993,0.5221072283279717,-3.065813116547379,-3.065813116547379,0.0,0.0,0.16403882273487674,0.9781431403796608,0.0,0.0,True
random,0.1,syn-d2bc0939786ae996,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,interaction,-0.1,47101,1.0,1.0,0.9997958168872614,0.9997958168872614,0.9997958168872614,0.5214708120708262,-3.065227183836468,-3.065813116547379,0.00058593271091123,0.00058593271091123,0.1633288501361056,0.9781431403796609,-0.0007099725987711469,1.1102230246251565e-16,False
random,0.2,syn-7fd1c3b32a088ce2,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,interaction,-0.2,47102,0.9999999999999998,0.9999999999999996,0.9991856776647164,0.9991856776647167,0.9991856776647167,0.5195705821856216,-3.0634771856103984,-3.065813116547379,0.0023359309369808123,0.0023359309369808123,0.1612083834591838,0.9781431403796607,-0.002830439275692931,-1.1102230246251565e-16,False
random,0.4,syn-a1d8c4c397833ba2,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,interaction,-0.4,47103,1.0,1.0,0.9967809465143165,0.9967809465143165,0.9967809465143165,0.5121034542256676,-3.056593178284606,-3.065813116547379,0.00921993826277312,0.00921993826277312,0.1528670560677727,0.9781431403796609,-0.011171766667104038,1.1102230246251565e-16,False
random,0.8,syn-2abcba9919d86a8c,class-0-00066,random,train,0,0.20632229748232556,state_local_physics,spectral_norm_normalized,interaction,0.8,47104,0.9999999999999998,0.9999999999999996,0.9877151810962976,0.9877151810962976,0.9877151810962976,0.48428441025163915,-3.030850352264636,-3.065813116547379,0.03496276428274303,0.03496276428274303,0.12167456459436013,0.9781431403796608,-0.042364258140516614,0.0,False
random,0.0,syn-e7ef7b7abd7481dc,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,field,0.0,57000,1.0000000000000009,1.0000000000000018,1.0000000000000018,1.0000000000000018,1.0000000000000018,0.5955973985809135,-3.1318438475979535,-3.1318438475979535,0.0,0.0,0.23990722604575992,0.9543586949706668,0.0,0.0,True
random,0.1,syn-b94ded448e4663f3,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,field,0.1,57001,1.0000000000000004,1.0000000000000009,0.9971621124889868,0.9971621124889868,0.9971621124889868,0.5941009913283165,-3.1239147696467504,-3.1318438475979535,0.007929077951203123,0.007929077951203123,0.23990722604575979,0.9524685236590054,-1.3877787807814457e-16,-0.0018901713116614705,True
random,0.2,syn-77deca83ed306973,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,field,0.2,57002,1.0000000000000004,1.0000000000000009,0.9886944392893576,0.9886944392893579,0.9886944392893579,0.5896319125633586,-3.1002067605190278,-3.1318438475979535,0.03163708707892576,0.03163708707892576,0.23990722604575984,0.9468168956909598,-8.326672684688674e-17,-0.0075417992797069955,True
random,0.4,syn-b060f174be41238e,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,field,0.4,57003,1.0000000000000004,1.0000000000000009,0.9555043259257316,0.9555043259257316,0.9555043259257316,0.5720544889153991,-3.0065567701074905,-3.1318438475979535,0.12528707749046308,0.12528707749046308,0.23990722604575992,0.9244921655895981,0.0,-0.029866529381068707,True
random,0.8,syn-c16087923f242254,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,field,0.8,57004,1.0000000000000007,1.0000000000000013,0.8330720353245076,0.833742215946153,0.833742215946153,0.506329032310154,-2.6504756123588673,-3.1318438475979535,0.48136823523908623,0.48136823523908623,0.23990722604575998,0.8396078457302436,5.551115123125783e-17,-0.11475084924042322,True
random,0.0,syn-83ff06c54584806b,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,interaction,0.0,57100,1.0000000000000009,1.0000000000000018,1.0000000000000018,1.0000000000000018,1.0000000000000018,0.5955973985809135,-3.1318438475979535,-3.1318438475979535,0.0,0.0,0.23990722604575992,0.9543586949706668,0.0,0.0,True
random,0.1,syn-cbc873c1f318f391,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,interaction,0.1,57101,1.0000000000000009,1.0000000000000018,0.99958049555682,0.99958049555682,0.99958049555682,0.5946354106816168,-3.1306724504344188,-3.1318438475979535,0.0011713971635347598,0.0011713971635347598,0.23889148765698007,0.9543586949706672,-0.0010157383887798577,3.3306690738754696e-16,True
random,0.2,syn-df54814f394afec9,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,interaction,-0.2,57102,1.0000000000000009,1.0000000000000018,0.9983271742957123,0.998327174295712,0.998327174295712,0.5917636097006859,-3.1271738525237165,-3.1318438475979535,0.004669995074237043,0.004669995074237043,0.23585779394879217,0.9543586949706669,-0.004049432096967759,1.1102230246251565e-16,True
random,0.4,syn-f68d31e0d5ec36ab,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,interaction,-0.4,57103,1.000000000000001,1.0000000000000022,0.9933910130463726,0.9933910130463723,0.9933910130463723,0.5804863776655745,-3.1134113393459897,-3.1318438475979535,0.018432508251963853,0.018432508251963853,0.2239240848739605,0.954358694970667,-0.015983141171799414,2.220446049250313e-16,True
random,0.8,syn-9e344f1163461e99,class-0-00068,random,train,0,0.2883117288059418,state_local_physics,spectral_norm_normalized,interaction,-0.8,57104,1.0000000000000009,1.0000000000000018,0.974833892832042,0.9772457972520493,0.9772457972520493,0.5385863148648079,-3.0619462601319762,-3.1318438475979535,0.0698975874659773,0.0698975874659773,0.179297840021593,0.9543586949706669,-0.060609386024166934,1.1102230246251565e-16,True
random,0.0,syn-c334d3cfea04c73a,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,field,0.0,67000,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.550050826181492,-3.0886350941033616,-3.0886350941033616,0.0,0.0,0.19274361146812563,0.9700811657916153,0.0,0.0,True
random,0.1,syn-638a8a9d17495916,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,field,-0.1,67001,0.9999999999999998,0.9999999999999996,0.9972479216293181,0.9972479216293183,0.9972479216293183,0.5486220219967282,-3.0808196527968956,-3.0886350941033616,0.007815441306465942,0.007815441306465942,0.19274361146812563,0.9681902693754962,0.0,-0.001890896416119059,True
random,0.2,syn-18d79757c1e3dd3b,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,field,-0.2,67002,0.9999999999999997,0.9999999999999993,0.9890372449953124,0.9890372449953124,0.9890372449953124,0.5443551393754467,-3.0574514181835957,-3.0886350941033616,0.031183675919765896,0.031183675919765896,0.19274361146812558,0.9625364733390834,-5.551115123125783e-17,-0.007544692452531865,True
random,0.4,syn-a7c52cb3691809d5,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,field,-0.4,67003,0.9999999999999998,0.9999999999999996,0.9568685542756388,0.9569164009147032,0.9569164009147032,0.5275773335676535,-2.965143585177447,-3.0886350941033616,0.12349150892591476,0.12349150892591476,0.19274361146812563,0.9402031790609183,0.0,-0.02987798673069697,True
random,0.8,syn-3eda119517c92e6f,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,field,0.8,67004,0.9999999999999999,0.9999999999999998,0.8384110380729203,0.8393736601709623,0.8393736601709623,0.4649055524325936,-2.614165652327095,-3.0886350941033616,0.4744694417762667,0.4744694417762667,0.1927436114681257,0.8552862960162607,5.551115123125783e-17,-0.11479486977535458,True
random,0.0,syn-a5adf9858438b122,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,interaction,0.0,67100,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.550050826181492,-3.0886350941033616,-3.0886350941033616,0.0,0.0,0.19274361146812563,0.9700811657916153,0.0,0.0,True
random,0.1,syn-d96ab889f1048e6c,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,interaction,-0.1,67101,1.0000000000000004,1.0000000000000009,0.9997220070694504,0.9997220070694501,0.9997220070694501,0.5492915239353923,-3.087846160036276,-3.0886350941033616,0.0007889340670854672,0.0007889340670854672,0.19191602087311874,0.9700811657916153,-0.000827590595006894,0.0,True
random,0.2,syn-947e65e4b9a810a0,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,interaction,0.2,67102,1.0000000000000002,1.0000000000000004,0.9988913683692139,0.9988913683692137,0.9988913683692137,0.5470245509305556,-3.0854898600854894,-3.0886350941033616,0.003145234017872145,0.003145234017872145,0.18944426593231783,0.9700811657916151,-0.003299345535807796,-2.220446049250313e-16,True
random,0.4,syn-2965dc80dc7b1104,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,interaction,0.4,67103,1.0,1.0,0.9956184496705183,0.9957313763374325,0.9957313763374325,0.5381188149094998,-3.0762208300480074,-3.0886350941033616,0.012414264055354174,0.012414264055354174,0.1797210680075626,0.9700811657916151,-0.01302254346056303,-2.220446049250313e-16,True
random,0.8,syn-f0a25f552005318c,class-0-00081,random,train,0,0.23832256910773994,state_local_physics,spectral_norm_normalized,interaction,-0.8,67104,1.0000000000000002,1.0000000000000004,0.9832923630531192,0.9848202612632432,0.9848202612632432,0.5049773478528496,-3.0415591836644,-3.0886350941033616,0.04707591043896153,0.04707591043896153,0.1433610554903077,0.9700811657916152,-0.04938255597781793,-1.1102230246251565e-16,False
random,0.0,syn-85af1e185df7c8be,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,field,0.0,77000,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.5396761465051352,-3.079835116686512,-3.079835116686512,0.0,0.0,0.1820788460902527,0.973213132561318,0.0,0.0,True
random,0.1,syn-31feb2676e65c012,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,field,0.1,77001,0.9999999999999996,0.9999999999999991,0.9972683503630235,0.9972683503630233,0.9972683503630233,0.5382639002374469,-3.0720460693562144,-3.079835116686512,0.007789047330297727,0.007789047330297727,0.18207884609025266,0.9713227594601986,-5.551115123125783e-17,-0.0018903731011193914,True
random,0.2,syn-0b841fc248c070fa,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,field,0.2,77002,0.9999999999999996,0.9999999999999991,0.9891188317921954,0.9891188317921954,0.9891188317921954,0.5340465369656532,-3.0487567529515345,-3.079835116686512,0.031078363734977632,0.031078363734977632,0.18207884609025263,0.9656705281399942,-8.326672684688674e-17,-0.0075426044213238175,True
random,0.4,syn-d9bdb2d38a12b61d,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,field,0.4,77003,0.9999999999999999,0.9999999999999998,0.9571928374044567,0.9572113382628101,0.9572113382628101,0.5174645013571924,-2.956760658035274,-3.079835116686512,0.12307445865123823,0.12307445865123823,0.1820788460902527,0.9433434147122387,0.0,-0.029869717849079325,True
random,0.8,syn-d955c6f28208b53f,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,field,0.8,77004,0.9999999999999996,0.9999999999999991,0.8396743366077061,0.8404530436918823,0.8404530436918823,0.4555394454691461,-2.606968032940687,-3.079835116686512,0.4728670837458253,0.4728670837458253,0.18207884609025274,0.858450032837843,2.7755575615628914e-17,-0.11476309972347498,True
random,0.0,syn-4ffbc436f681b45f,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,interaction,0.0,77100,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.5396761465051352,-3.079835116686512,-3.079835116686512,0.0,0.0,0.1820788460902527,0.973213132561318,0.0,0.0,True
random,0.1,syn-e7a8ecf3932720a6,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,interaction,-0.1,77101,1.0000000000000002,1.0000000000000004,0.9997505821528612,0.999750582152861,0.999750582152861,0.5389626051087821,-3.079124401775773,-3.079835116686512,0.000710714910739263,0.000710714910739263,0.1812946795206289,0.9732131325613183,-0.0007841665696238231,2.220446049250313e-16,True
random,0.2,syn-1b4d3f631c7da843,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,interaction,-0.2,77102,1.0000000000000002,1.0000000000000004,0.999005305502498,0.9990053055024978,0.9990053055024978,0.5368321974082295,-3.0770017180445652,-3.079835116686512,0.0028333986419468715,0.0028333986419468715,0.17895261859754347,0.9732131325613179,-0.0031262274927092437,-1.1102230246251565e-16,True
random,0.4,syn-2a9d2efb0a56a8d6,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,interaction,-0.4,77103,1.0000000000000002,1.0000000000000004,0.9960684420650024,0.9961549693760309,0.9961549693760309,0.5284620990147324,-3.0686516693769192,-3.079835116686512,0.011183447309592864,0.011183447309592864,0.16973960094312518,0.9732131325613181,-0.012339245147127531,1.1102230246251565e-16,True
random,0.8,syn-257d03e6786e1cde,class-0-00125,random,train,0,0.2265828901251097,state_local_physics,spectral_norm_normalized,interaction,0.8,77104,1.0,1.0,0.9850036634668292,0.9860887821910697,0.9860887821910697,0.4973014307645006,-3.0374265645888783,-3.079835116686512,0.042408552097633834,0.042408552097633834,0.13528741352200224,0.9732131325613179,-0.04679143256825047,-1.1102230246251565e-16,False
random,0.0,syn-9bae28ae289c18f0,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,field,0.0,87000,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.7323814181226062,-3.314295398113546,-3.314295398113546,0.0,0.0,0.38990200943256326,0.8857095414051075,0.0,0.0,True
random,0.1,syn-8b0fa6ea36decea0,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,field,0.1,87001,0.9999999999999996,0.9999999999999991,0.9970159618898244,0.9970159618898247,0.9970159618898247,0.730739361832136,-3.30612530736555,-3.314295398113546,0.008170090747996017,0.008170090747996017,0.38990200943256303,0.8838672525636114,-2.220446049250313e-16,-0.0018422888414960648,True
random,0.2,syn-ab83d54826a5a81f,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,field,0.2,87002,0.9999999999999994,0.9999999999999989,0.9881089084723286,0.9881089084723286,0.9881089084723286,0.7258344268296665,-3.2816966679676445,-3.314295398113546,0.032598730145901644,0.032598730145901644,0.38990200943256303,0.8783587935802485,-2.220446049250313e-16,-0.007350747824859005,True
random,0.4,syn-742562703869a45e,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,field,-0.4,87003,0.9999999999999996,0.9999999999999991,0.9531481791447514,0.9531481791447514,0.9531481791447514,0.7065299697805952,-3.1852000860296217,-3.314295398113546,0.12909531208392444,0.12909531208392444,0.38990200943256303,0.8565996012248234,-2.220446049250313e-16,-0.029109940180284122,True
random,0.8,syn-34e2c003a3198cfe,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,field,0.8,87004,0.9999999999999997,0.9999999999999993,0.8234735508592702,0.8234735508592702,0.8234735508592702,0.6341600897029688,-2.8182954610074393,-3.314295398113546,0.4959999371061068,0.4959999371061068,0.38990200943256326,0.7738656001689065,0.0,-0.111843941236201,True
random,0.0,syn-cf4f1868ff457e96,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,interaction,0.0,87100,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.7323814181226062,-3.314295398113546,-3.314295398113546,0.0,0.0,0.38990200943256326,0.8857095414051075,0.0,0.0,True
random,0.1,syn-87bc0fdb699915ec,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,interaction,0.1,87101,0.9999999999999999,0.9999999999999998,0.9990020118530343,0.9990020118530343,0.9990020118530343,0.7307936302115773,-3.311564095641631,-3.314295398113546,0.002731302471915331,0.002731302471915331,0.3883276032816404,0.8857095414051076,-0.001574406150922858,1.1102230246251565e-16,True
random,0.2,syn-81758df31c4078d0,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,interaction,-0.2,87102,1.0,1.0,0.9960215408381129,0.9960215408381131,0.9960215408381131,0.7260548117765956,-3.3034065471865004,-3.314295398113546,0.010888850927045723,0.010888850927045723,0.3836253432440691,0.8857095414051075,-0.006276666188494151,0.0,True
random,0.4,syn-b0d75ec75513fc32,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,interaction,-0.4,87103,1.0,1.0,0.9842998467330069,0.9842998467330069,0.9842998467330069,0.7074631790506669,-3.2713170156149305,-3.314295398113546,0.04297838249861563,0.04297838249861563,0.36512795732434716,0.8857095414051077,-0.024774052108216094,2.220446049250313e-16,True
random,0.8,syn-09c908a6868b95a5,class-0-00138,random,train,0,0.43370360156345455,state_local_physics,spectral_norm_normalized,interaction,0.8,87104,0.9999999999999998,0.9999999999999996,0.9404809405209733,0.9413527855317336,0.9413527855317336,0.6386383904475815,-3.1513178364719723,-3.314295398113546,0.16297756164157384,0.16297756164157384,0.29595676603704085,0.8857095414051075,-0.0939452433955224,0.0,True
random,0.0,syn-1db40a4848ffe191,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,field,0.0,97000,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.5262421741535547,-3.069013053772425,-3.069013053772425,0.0,0.0,0.16828426088358012,0.977025013338916,0.0,0.0,True
random,0.1,syn-01447f91f576c5fb,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,field,-0.1,97001,1.0,1.0,0.9972949084883118,0.9972949084883118,0.9972949084883118,0.5248519840533968,-3.0612580529009685,-3.069013053772425,0.007755000871456641,0.007755000871456641,0.16828426088358003,0.9751356201268208,-8.326672684688674e-17,-0.0018893932120952472,True
random,0.2,syn-eb8419c68c28abca,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,field,-0.2,97002,1.0,1.0,0.9892248866651644,0.9892248866651648,0.9892248866651648,0.5207005816246343,-3.0380705356918476,-3.069013053772425,0.030942518080577575,0.030942518080577575,0.16828426088357998,0.9694863186829601,-1.3877787807814457e-16,-0.007538694655955913,True
random,0.4,syn-6bfe0b6730d076ab,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,field,-0.4,97003,1.0,1.0,0.957614201219732,0.9576606473218793,0.9576606473218793,0.5043792870420613,-2.9464765620012283,-3.069013053772425,0.12253649177119685,0.12253649177119685,0.16828426088358003,0.9471707786812992,-8.326672684688674e-17,-0.02985423465761683,True
random,0.8,syn-45875a49f9676690,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,field,-0.8,97004,1.0,1.0,0.8413133167547944,0.841548608781598,0.841548608781598,0.4434483505124515,-2.598212904405223,-3.069013053772425,0.47080014936720227,0.47080014936720227,0.16828426088358012,0.8623214019258032,0.0,-0.1147036114131128,True
random,0.0,syn-f93485b3a7c8e157,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,interaction,0.0,97100,1.0000000000000002,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.5262421741535547,-3.069013053772425,-3.069013053772425,0.0,0.0,0.16828426088358012,0.977025013338916,0.0,0.0,True
random,0.1,syn-3247d12619d5aa37,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,interaction,0.1,97101,1.0000000000000004,1.0000000000000009,0.9997855304699981,0.9997855304699981,0.9997855304699981,0.5255876489121953,-3.068398631692461,-3.069013053772425,0.0006144220799639832,0.0006144220799639832,0.16755674451130914,0.9770250133389163,-0.0007275163722709754,3.3306690738754696e-16,True
random,0.2,syn-359d7482f072e544,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,interaction,-0.2,97102,1.0000000000000002,1.0000000000000004,0.9991446599708582,0.999146426881794,0.999146426881794,0.5236333719417979,-3.0665635446082753,-3.069013053772425,0.0024495091641498767,0.0024495091641498767,0.1653838800557152,0.977025013338916,-0.0029003808278649235,0.0,True
random,0.4,syn-883a3235489e1dae,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,interaction,-0.4,97103,1.0000000000000004,1.0000000000000009,0.9966189045238693,0.9966819655471929,0.9966819655471929,0.5159542017735517,-3.0593448213302685,-3.069013053772425,0.009668232442156643,0.009668232442156643,0.15683643434551875,0.9770250133389161,-0.011447826538061368,1.1102230246251565e-16,False
random,0.8,syn-085d0feef52d06b4,class-0-00191,random,train,0,0.21113685663415124,state_local_physics,spectral_norm_normalized,interaction,0.8,97104,1.0000000000000002,1.0000000000000004,0.9870983007121361,0.987391706222247,0.987391706222247,0.4873501665580521,-3.032350321086814,-3.069013053772425,0.036662732685611044,0.036662732685611044,0.12487316100496063,0.9770250133389161,-0.04341109987861949,1.1102230246251565e-16,False
random,0.0,syn-d1356550ae7617f4,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,field,0.0,107000,1.0,1.0,1.0,1.0,1.0,0.9353008479110348,-6.065228600234819,-6.065228600234819,0.0,0.0,0.8993539746132231,0.4484201122674435,0.0,0.0,True
random,0.1,syn-168e6b80e1c38fe7,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,field,0.1,107001,0.9999999999999999,0.9999999999999998,0.9990753570913772,0.999075357091377,0.999075357091377,0.9339034241575905,-6.060175628946071,-6.065228600234819,0.0050529712887472655,0.0050529712887472655,0.8993539746132228,0.44759992284102346,-3.3306690738754696e-16,-0.0008201894264200371,True
random,0.2,syn-6b2e1a6a006e1bdd,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,field,-0.2,107002,0.9999999999999998,0.9999999999999996,0.9963117577595993,0.9963357188876192,0.9963357188876192,0.9297277522615006,-6.045067202698656,-6.065228600234819,0.020161397536162973,0.020161397536162973,0.8993539746132226,0.4451475496233936,-4.440892098500626e-16,-0.0032725626440499034,True
random,0.4,syn-a3375bc34d4f5727,class-1-00015,random,train,1,1.3791584376385642,state_local_physics,spectral_norm_normalized,field,0.4,107003,0.9999999999999999,0.9999999999999998,0.9854111310280004,0.9857856669484466,0.9857856669484466,0.9132718942392358,-5.9853867813869694,-6.065228600234819,0.07984181884784913,0.07984181884784913,0.8993539746132229,0.435460328436694,-2.220446049250313e-16,-0.012959783830749472,False
