step,checkpoint,direction,derivative_global,class0_global,real00_global,real01_global,real02_global,real03_global,class1_global,real10_global,real11_global,real12_global,real13_global,derivative_2-rdm,class0_2-rdm,real00_2-rdm,real01_2-rdm,real02_2-rdm,real03_2-rdm,class1_2-rdm,real10_2-rdm,real11_2-rdm,real12_2-rdm,real13_2-rdm,derivative_physics,class0_physics,class1_physics
1,initial,20,0.13132797840382127,0.0439102186784357,0.02899447376943772,-0.19144665481599138,-0.026726063951703814,0.2463104889418255,0.21874573812920683,-0.0028446502764611914,0.13510275467836674,0.23478675631776044,0.2620509824912635,0.046459026046680174,0.343695003020385,0.673817999872826,-0.26603767256570066,0.6152938745131764,0.718193216874948,-0.2507769509270249,-0.21005155542823525,-0.24136272967830202,0.5628171424327115,-0.5964235338840451,-0.039616279653582984,0.12298923768245179,-0.20222179698961748
1,initial,21,0.2535004014407316,0.32140021274028596,0.1771310609967136,-0.10381573691118955,0.5349079804872114,0.27999260579950025,0.185600590141178,0.19408696154036437,-0.010285362343248247,-0.08410822205413042,0.109947705094365,0.45885848467985046,1.049194493108953,1.2862675131009322,0.2927933913120255,0.7754695967762578,1.331428163381561,-0.1314775237492516,0.41806647372652533,-0.21772246089380776,-0.08304608966904622,-0.7337383406613703,0.13529245015149294,0.4174699370184849,-0.1468850367154991
1,initial,22,-0.1608061947320638,-0.5246983389362166,-1.259240363806941,0.18156475560558033,-0.515406470502687,-0.19940425758114166,0.20308594947208825,-0.127449165614509,-0.045518490346960025,0.567167493066516,-0.2355252707105556,-0.3517247578266244,-1.3194776838904454,-1.3517431523896533,-1.039423757906394,-1.0307521063702356,-1.4241838902978898,0.6160281682371971,0.31044127678735656,-0.005608644009036749,0.8056478676731782,0.49920320891373365,-0.14150041533851151,-0.44700339982743587,0.16400256915041306
1,initial,23,-0.0024109544840666963,-0.07993499707954341,-0.07374653976007561,0.104921686318696,-0.5188915803186056,0.11006037040661203,0.07511308811140927,0.4427177457112682,-0.19210660375405125,-0.1400647407753734,-0.2038921158491099,-0.23975241428614957,-0.3700822422713183,-0.43819177842674456,0.07597882245836944,-0.8821810329621083,0.07931235497102174,-0.10942258630098049,-0.12820655690569377,-0.3364607079217685,-0.45463019857501086,0.7664092401106009,-0.0983460591975488,-0.11169117475442497,-0.08500094364067254
1,initial,24,-0.18671374837279986,0.2769003740511959,-0.634265781543603,0.47498355497086625,0.045207815717893673,0.5610506595553874,-0.6503278707967963,-0.6258650832866208,-1.1105969561666333,-0.5219079571142989,-0.1479089537178428,-1.0639770621848519,-0.9613042548279971,-1.523365551823974,0.26525945455156597,-1.5073067826830298,-1.2216054792070719,-1.1666498695417065,-0.7344177390968369,-1.7384243336705274,-0.021125162845706168,-1.4942432315689673,-0.5166113254381243,-0.30479086292260754,-0.7284317879536408
1,initial,25,-0.4911278084491041,-0.050648502838566145,-0.45292238944811014,0.34452625294119005,-0.3046116931648424,0.21026999937312646,-0.9316071140596427,-0.7479706393431725,-1.240149344754599,-0.6113486827881636,-0.41270906103121047,-0.6582371478420498,-0.44313244218900744,-0.2641707920210131,-0.2606712401780572,-0.801327338229445,-0.0532188166609493,-0.8733418534950917,-0.7106304896035217,-1.450157319151145,-0.9781800340322433,-0.24087818485000412,-0.2942766627434415,-0.15823321206659896,-0.43032011342028426
1,initial,26,0.1154685553367633,0.4009164252280417,0.3062256134364668,0.1291773184976841,0.20601135637136134,0.5230332656165512,-0.16997931455451515,-0.20703905811137346,-1.202346143608708,-0.02883355716741439,0.4507750775851327,-0.2192621579539522,0.0561481971217744,0.05900476240546608,0.7638346725842238,-0.19970391595378834,0.23308552823824602,-0.4946725130296792,-0.10592830655620519,-1.3494592694765288,0.1917764332042604,-0.5059632526967736,-0.10739066862125594,0.03821126506059337,-0.2529926023031054
1,initial,27,-0.13295899411518874,-0.19186230805914678,-0.13806625632270494,-0.13972765139671495,0.2587984311259336,-0.40993437742594896,-0.07405568017123074,-0.018729330284176598,0.22932254435770333,-0.20376466310490468,0.10760627567303487,-0.9568654797726203,-1.0600257230830121,-1.2191334087203103,-0.08661305219630193,-1.8505144126888027,-0.5678865278003564,-0.8537052364622285,-0.8904049291585163,-0.47916767426320195,-0.05613534258537649,-0.4815998994440111,-0.3586703031724345,-0.3168883239640885,-0.4004522823807807
1,initial,28,0.5425121053287948,0.5258017141068468,0.8089038476127008,0.10315310202502574,0.22401126081142975,0.3465822632299531,0.559222496550742,0.6484823418071758,0.8514647259982818,0.6942750585119883,-0.29757775997772073,1.303551120127768,1.7418013106088086,2.086988300425891,1.08186486890174,1.7453385459037467,1.8783513498989188,0.865300929646727,1.257295410780827,1.3796956124685722,0.5921511421687494,-0.6533949442509209,0.5566307604633036,0.5906031175025915,0.5226584034240156
1,initial,29,0.07119687700889887,0.25879701393518734,0.33839484565802325,0.5922036751548403,-0.29830859169187524,0.2983312783108527,-0.11640325991738958,-0.10511990239016056,-0.18498738534140044,-0.2611273297371438,-0.12771756266032627,0.24125505821146476,0.6681792348686759,0.8760707638311394,0.7868304981071743,0.34022675914097134,1.1603179660531409,-0.18566911844574635,-0.37635453702372423,-0.2438700902298474,-1.2187237889580271,0.7151556957410765,0.10113057733239081,0.25146937751709086,-0.04920822285230923
1,initial,30,0.15281204422381123,0.32803565293903975,0.2548896293299263,0.023854868940230332,-0.09294288889535911,0.22592578374784308,-0.022411564491416534,0.29392630633976535,-0.4782565891196885,0.42049613259468915,-0.244308804549583,-0.7295360484701623,-1.4984071281208367,-1.5608101207959444,-1.547989392305235,-1.2497939784750578,-1.7122978994227043,0.03933503118051148,0.47034474920217395,-0.3808047521430321,0.18920797813223755,0.2210840946671359,-0.1773013473874202,-0.5163330235258893,0.1617303287510491
1,initial,31,0.2087210300399489,0.03467395424116745,0.911424011334742,-0.451075113971835,-0.12056122605458668,-0.30966412685161576,0.3827681058387311,0.11216427598996696,1.0711487415984267,0.5622070814357787,-0.138473044173677,0.5295929778131699,-0.014601656062666429,0.07356039965812948,-0.6668125631038895,0.36356563779128254,-0.10286462085324985,1.073787611689007,0.5047434634320055,1.59548350018807,0.8461758776251787,0.781869598186901,0.3013422310583437,-0.0032470531952031685,0.6059315153118905
